date,state,district,pincode,total,anomaly_score
01-04-2025,Karnataka,Bengaluru,560078,914,0.0508174618414039
01-06-2025,Rajasthan,Jodhpur,342306,1244,0.0508174618414039
01-06-2025,West Bengal,Paschim Medinipur,721212,759,0.0508174618414039
01-06-2025,Madhya Pradesh,Betul,460440,1544,0.0508174618414039
01-04-2025,Uttar Pradesh,Hamirpur,210431,973,0.0508174618414039
01-06-2025,Tripura,Sepahijala,799102,1049,0.0508174618414039
01-06-2025,Maharashtra,Amravati,444905,1327,0.0508174618414039
01-05-2025,Uttar Pradesh,Pratapgarh,230201,1165,0.0508174618414039
01-07-2025,Uttar Pradesh,Amethi,227405,1042,0.0508174618414039
01-05-2025,Tamil Nadu,Tiruvallur,600052,938,0.0508174618414039
01-06-2025,Kerala,Kozhikode,673572,727,0.0508174618414039
01-03-2025,Punjab,Bathinda,151103,1160,0.0508174618414039
01-03-2025,Karnataka,Bengaluru,560026,909,0.0508174618414039
01-05-2025,Chhattisgarh,Baloda Bazar,493559,1494,0.0508174618414039
01-07-2025,Andhra Pradesh,Visakhapatnam,531149,924,0.05026535263659326
01-07-2025,Madhya Pradesh,Gwalior,475330,1405,0.05026535263659326
01-03-2025,Delhi,South West Delhi,110046,1434,0.05026535263659326
01-04-2025,Andhra Pradesh,Visakhapatnam,535145,927,0.05026535263659326
01-06-2025,Uttar Pradesh,Kanpur Nagar,208021,1187,0.05026535263659326
01-05-2025,Maharashtra,Mumbai,400095,1181,0.05026535263659326
01-07-2025,Jharkhand,East Singhbhum,832104,1198,0.05026535263659326
01-07-2025,Andhra Pradesh,Kurnool,518003,989,0.05026535263659326
01-05-2025,Jharkhand,Simdega,835211,1315,0.05026535263659326
01-03-2025,Mizoram,Champhai,796290,1097,0.05026535263659326
01-04-2025,Punjab,Fazilka,152024,1210,0.05026535263659326
01-03-2025,Madhya Pradesh,Betul,460440,1504,0.05026535263659326
01-04-2025,Gujarat,Ahmedabad,382415,1197,0.05026535263659326
01-03-2025,Gujarat,Ahmedabad,380013,1196,0.05026535263659326
01-03-2025,Bihar,East Champaran,845426,1269,0.05026535263659326
01-04-2025,Himachal Pradesh,Kangra,176001,587,0.05026535263659326
01-04-2025,Maharashtra,Ahmadnagar,423601,1159,0.05026535263659326
01-03-2025,Delhi,North East,110094,2129,0.05026535263659326
01-03-2025,Gujarat,Ahmedabad,382440,1208,0.05026535263659326
01-05-2025,Madhya Pradesh,Rajgarh,465697,1580,0.05026535263659326
01-03-2025,Uttar Pradesh,Kaushambi,212217,1291,0.05026535263659326
01-05-2025,Madhya Pradesh,Shajapur,465447,1383,0.05026535263659326
01-07-2025,Maharashtra,Washim,444504,1316,0.05026535263659326
01-04-2025,Madhya Pradesh,Betul,460661,1504,0.05026535263659326
01-05-2025,Madhya Pradesh,Ratlam,457118,1591,0.05026535263659326
01-06-2025,Madhya Pradesh,Ujjain,456443,1480,0.05026535263659326
01-03-2025,West Bengal,Murshidabad,742304,895,0.05026535263659326
01-06-2025,Chhattisgarh,Rajnandgaon,491888,1528,0.05026535263659326
01-07-2025,Gujarat,Kachchh,370201,976,0.05026535263659326
01-04-2025,Uttar Pradesh,Balrampur,271208,1309,0.05026535263659326
01-05-2025,Punjab,Fatehgarh Sahib,140406,939,0.05026535263659326
01-07-2025,Madhya Pradesh,Rajgarh,465667,1603,0.05026535263659326
01-05-2025,Uttar Pradesh,Siddharthnagar,272192,1244,0.05026535263659326
01-03-2025,Uttar Pradesh,Ghazipur,233227,1144,0.05026535263659326
01-03-2025,Gujarat,Surat,395003,1109,0.05026535263659326
01-05-2025,Andhra Pradesh,Kurnool,518323,1001,0.05026535263659326
01-05-2025,Madhya Pradesh,Shajapur,465333,1414,0.05026535263659326
01-07-2025,Madhya Pradesh,Burhanpur,450221,1582,0.05026535263659326
01-07-2025,Rajasthan,Dungarpur,314022,1107,0.05026535263659326
01-05-2025,Andhra Pradesh,Guntur,522201,911,0.05026535263659326
01-07-2025,Bihar,Samastipur,848209,1202,0.05026535263659326
01-03-2025,Uttar Pradesh,Fatehpur,212657,1191,0.05026535263659326
01-06-2025,Andhra Pradesh,Kurnool,518462,987,0.05026535263659326
01-04-2025,Karnataka,Davangere,577001,844,0.05026535263659326
01-03-2025,Uttar Pradesh,Lucknow,226017,1189,0.05026535263659326
01-06-2025,Madhya Pradesh,Rajgarh,465691,1585,0.05026535263659326
01-04-2025,Uttar Pradesh,Hardoi,241403,1345,0.05026535263659326
01-03-2025,Assam,Barpeta,781319,990,0.05026535263659326
01-04-2025,Andhra Pradesh,Visakhapatnam,530011,927,0.05026535263659326
01-04-2025,Madhya Pradesh,Ujjain,456224,1407,0.05026535263659326
01-04-2025,Maharashtra,Nagpur,440026,1271,0.05026535263659326
01-05-2025,Uttar Pradesh,Ghazipur,233226,1135,0.05026535263659326
01-06-2025,Gujarat,Ahmedabad,380024,1206,0.05026535263659326
01-07-2025,Uttar Pradesh,Amroha,244235,1289,0.05026535263659326
01-06-2025,Maharashtra,Jalgaon,424105,1293,0.05026535263659326
01-06-2025,Madhya Pradesh,Sagar,470339,1520,0.05026535263659326
01-05-2025,Gujarat,Ahmedabad,382418,1202,0.05026535263659326
01-03-2025,Delhi,South West Delhi,110037,1413,0.05026535263659326
01-07-2025,Madhya Pradesh,Shajapur,465550,1447,0.05026535263659326
01-04-2025,West Bengal,Uttar Dinajpur,733134,967,0.05026535263659326
01-04-2025,Jharkhand,Ranchi,834005,1274,0.05026535263659326
01-06-2025,Jharkhand,Simdega,835226,1315,0.05026535263659326
01-06-2025,Karnataka,Bangalore,560026,767,0.05026535263659326
01-03-2025,Maharashtra,Palghar,401603,1175,0.05026535263659326
01-04-2025,Punjab,Amritsar,143601,1098,0.05026535263659326
01-07-2025,Jammu and Kashmir,Baramula,193121,1108,0.05026535263659326
01-05-2025,Gujarat,Ahmedabad,380007,1200,0.05026535263659326
01-04-2025,Assam,Nagaon,782140,930,0.05026535263659326
01-05-2025,Madhya Pradesh,Satna,485226,1402,0.05026535263659326
01-04-2025,Karnataka,Dharwad,580023,852,0.05026535263659326
01-03-2025,Gujarat,Vadodara,391160,1012,0.05026535263659326
01-03-2025,Tamil Nadu,Krishnagiri,635203,941,0.05026535263659326
01-03-2025,Madhya Pradesh,Hoshangabad,461001,1395,0.05026535263659326
01-07-2025,Madhya Pradesh,Satna,485115,1387,0.05026535263659326
01-06-2025,Uttarakhand,Pauri Garhwal,246149,851,0.05026535263659326
01-04-2025,Gujarat,Mahesana,384001,941,0.05026535263659326
01-06-2025,Odisha,Cuttack,754031,853,0.05026535263659326
01-04-2025,Gujarat,Ahmedabad,380022,1196,0.05026535263659326
01-04-2025,Rajasthan,Jodhpur,342027,1230,0.05026535263659326
01-03-2025,Madhya Pradesh,Satna,485881,1404,0.05026535263659326
01-03-2025,Delhi,South Delhi,110074,2091,0.05026535263659326
01-03-2025,Karnataka,Dharwad,580020,851,0.05026535263659326
01-04-2025,Maharashtra,Chandrapur,442907,1284,0.05026535263659326
01-07-2025,Madhya Pradesh,Chhindwara,480334,1353,0.05026535263659326
01-04-2025,Madhya Pradesh,Sagar,470232,1504,0.05026535263659326
01-06-2025,Maharashtra,Washim,444506,1316,0.05026535263659326
01-04-2025,Jharkhand,Giridih,825324,1281,0.05026535263659326
01-05-2025,Andhra Pradesh,Kurnool,518463,993,0.05026535263659326
01-06-2025,Gujarat,Kachchh,370140,985,0.05026535263659326
01-07-2025,Uttar Pradesh,Unnao,209861,1267,0.05026535263659326
01-03-2025,Uttar Pradesh,Fatehpur,212655,1194,0.05026535263659326
01-06-2025,Maharashtra,Thane,401105,1284,0.05026535263659326
01-03-2025,Rajasthan,Jodhpur,342025,1215,0.05026535263659326
01-05-2025,Gujarat,Surat,394101,1102,0.05026535263659326
01-07-2025,Karnataka,Davangere,577601,846,0.05026535263659326
01-07-2025,Telangana,Hyderabad,500020,903,0.05026535263659326
01-03-2025,Andhra Pradesh,Kurnool,518395,983,0.05026535263659326
01-07-2025,Maharashtra,Beed,431126,1330,0.05026535263659326
01-03-2025,Karnataka,Davangere,577001,835,0.05026535263659326
01-07-2025,Haryana,Mewat,122105,1320,0.05026535263659326
01-04-2025,Mizoram,Aizawl,796001,1009,0.05026535263659326
01-03-2025,Madhya Pradesh,Indore,453441,1527,0.05026535263659326
01-03-2025,Tamil Nadu,Tiruchirappalli,620008,870,0.05026535263659326
01-03-2025,Punjab,Sri Muktsar Sahib,152112,1088,0.05026535263659326
01-06-2025,Madhya Pradesh,Shajapur,465226,1414,0.05026535263659326
01-07-2025,Odisha,Cuttack,753001,852,0.05026535263659326
01-07-2025,Gujarat,Dahod,389154,1244,0.05026535263659326
01-07-2025,Madhya Pradesh,Ujjain,456665,1398,0.05026535263659326
01-05-2025,Andhra Pradesh,Visakhapatnam,530001,924,0.05026535263659326
01-06-2025,Andhra Pradesh,Kurnool,518463,996,0.05026535263659326
01-07-2025,Madhya Pradesh,Rajgarh,465680,1574,0.05026535263659326
01-07-2025,Haryana,Kaithal,136034,1337,0.05026535263659326
01-07-2025,Chhattisgarh,Dakshin Bastar Dantewada,494441,1274,0.05026535263659326
01-03-2025,Andhra Pradesh,Srikakulam,532168,912,0.04971361685497433
01-03-2025,Jammu and Kashmir,Rajouri,185131,1064,0.04971361685497433
01-07-2025,Telangana,Nizamabad,503310,739,0.04971361685497433
01-05-2025,Uttar Pradesh,Bahraich,271902,1317,0.04971361685497433
01-06-2025,Rajasthan,Jaipur,302002,1129,0.04971361685497433
01-06-2025,Kerala,Palakkad,678601,674,0.04971361685497433
01-07-2025,Uttar Pradesh,Bijnor,246747,1340,0.04971361685497433
01-05-2025,Kerala,Thiruvananthapuram,695008,681,0.04971361685497433
01-03-2025,Uttar Pradesh,Chitrakoot,210208,1314,0.04971361685497433
01-06-2025,Tamil Nadu,Dindigul,624003,940,0.04971361685497433
01-05-2025,Odisha,Puri,752002,815,0.04971361685497433
01-05-2025,Bihar,Katihar,854108,1301,0.04971361685497433
01-05-2025,Maharashtra,Buldhana,443201,1305,0.04971361685497433
01-05-2025,Kerala,Kannur,670307,651,0.04971361685497433
01-03-2025,Uttar Pradesh,Faizabad,225402,1029,0.04971361685497433
01-05-2025,Uttar Pradesh,Sitapur,261301,1285,0.04971361685497433
01-07-2025,Punjab,Bathinda,151201,1149,0.04971361685497433
01-07-2025,Maharashtra,Latur,413519,1334,0.04971361685497433
01-06-2025,Assam,Barpeta,781314,982,0.04971361685497433
01-07-2025,Uttar Pradesh,Kanpur Nagar,209214,1163,0.04971361685497433
01-06-2025,Bihar,West Champaran,845105,1330,0.04971361685497433
01-07-2025,Uttar Pradesh,Banda,210126,1300,0.04971361685497433
01-06-2025,Bihar,Araria,854333,1331,0.04971361685497433
01-06-2025,Odisha,Sundergarh,770017,840,0.04971361685497433
01-06-2025,Maharashtra,Pune,411042,1165,0.04971361685497433
01-05-2025,Bihar,Vaishali,843114,1170,0.04971361685497433
01-05-2025,Karnataka,Raichur,584122,929,0.04971361685497433
01-04-2025,Bihar,Khagaria,851214,1271,0.04971361685497433
01-03-2025,Uttar Pradesh,Agra,282002,1335,0.04971361685497433
01-04-2025,Chandigarh,Chandigarh,160101,1087,0.04971361685497433
01-06-2025,Bihar,Darbhanga,848213,1199,0.04971361685497433
01-04-2025,Bihar,Katihar,854337,1308,0.04971361685497433
01-03-2025,Odisha,Rayagada,765020,961,0.04971361685497433
01-04-2025,Rajasthan,Karauli,322230,1081,0.04971361685497433
01-03-2025,Tamil Nadu,Tiruvannamalai,606753,857,0.04971361685497433
01-04-2025,Bihar,Sitamarhi,843323,1288,0.04971361685497433
01-04-2025,Bihar,Patna,801110,1119,0.04971361685497433
01-05-2025,Gujarat,The Dangs,394716,1209,0.04971361685497433
01-07-2025,Uttar Pradesh,Kushinagar,274409,1298,0.04971361685497433
01-06-2025,Uttar Pradesh,Bareilly,243504,1333,0.04971361685497433
01-05-2025,Kerala,Ernakulam,682006,672,0.04971361685497433
01-03-2025,Uttar Pradesh,Kushinagar,274305,1311,0.04971361685497433
01-05-2025,Bihar,West Champaran,845452,1339,0.04971361685497433
01-03-2025,Maharashtra,Nanded,431605,1321,0.04971361685497433
01-06-2025,Madhya Pradesh,Narsinghpur,487001,1312,0.04971361685497433
01-03-2025,Uttarakhand,Udham Singh Nagar,262308,1179,0.04971361685497433
01-03-2025,Tripura,West Tripura,799001,1018,0.04971361685497433
01-07-2025,Odisha,Khorda,752031,834,0.04971361685497433
01-04-2025,Uttar Pradesh,Bahraich,271851,1336,0.04971361685497433
01-05-2025,Madhya Pradesh,Sheopur,476339,1554,0.04971361685497433
01-07-2025,Uttarakhand,Udham Singh Nagar,262401,1183,0.04971361685497433
01-07-2025,Haryana,Bhiwani,127046,1133,0.04971361685497433
01-04-2025,Tamil Nadu,Tirunelveli,627108,832,0.04971361685497433
01-05-2025,Tamil Nadu,Cuddalore,606106,917,0.04971361685497433
01-04-2025,Jammu and Kashmir,Bandipore,193501,1056,0.04971361685497433
01-07-2025,Kerala,Palakkad,678583,652,0.04971361685497433
01-06-2025,Uttar Pradesh,Bijnor,246749,1304,0.04971361685497433
01-06-2025,Haryana,Sonipat,131101,1139,0.04971361685497433
01-03-2025,Jammu and Kashmir,Bandipore,193501,1036,0.04971361685497433
01-03-2025,Haryana,Ambala,134203,1141,0.04971361685497433
01-04-2025,Uttar Pradesh,Mathura,281204,1172,0.04971361685497433
01-07-2025,Maharashtra,Jalgaon,425103,1320,0.04971361685497433
01-05-2025,Uttar Pradesh,Hathras,281306,1205,0.04971361685497433
01-06-2025,Kerala,Kannur,670702,663,0.04971361685497433
01-03-2025,Bihar,Sitamarhi,843320,1287,0.04971361685497433
01-07-2025,Rajasthan,Ganganagar,335051,1095,0.04971361685497433
01-06-2025,Uttar Pradesh,Bahraich,271801,1333,0.04971361685497433
01-07-2025,Kerala,Thiruvananthapuram,695501,667,0.04971361685497433
01-03-2025,Maharashtra,Parbhani,431506,1330,0.04971361685497433
01-03-2025,Assam,Dhubri,783334,903,0.04971361685497433
01-06-2025,Bihar,Araria,854312,1306,0.04971361685497433
01-04-2025,Bihar,Muzaffarpur,843312,1141,0.04971361685497433
01-04-2025,Tamil Nadu,Chennai,600081,941,0.04971361685497433
01-04-2025,Uttar Pradesh,Chitrakoot,210206,1309,0.04971361685497433
01-05-2025,Rajasthan,Ganganagar,335804,1100,0.04971361685497433
01-07-2025,Maharashtra,Jalna,431211,1310,0.04971361685497433
01-04-2025,Bihar,Araria,854331,1300,0.04971361685497433
01-07-2025,Chhattisgarh,Rajnandgaon,491881,1508,0.04971361685497433
01-04-2025,Tamil Nadu,Thoothukkudi,628502,811,0.04971361685497433
01-07-2025,Maharashtra,Jalgaon,424106,1304,0.04971361685497433
01-06-2025,Haryana,Ambala,133001,1157,0.04971361685497433
01-07-2025,Assam,Nagaon,782122,924,0.04971361685497433
01-04-2025,Uttarakhand,Champawat,262523,970,0.04971361685497433
01-05-2025,Bihar,Katihar,854116,1293,0.04971361685497433
01-03-2025,Bihar,Katihar,855114,1340,0.04971361685497433
01-04-2025,Bihar,Muzaffarpur,843117,1140,0.04971361685497433
01-04-2025,Uttar Pradesh,Mau,276403,1130,0.04971361685497433
01-07-2025,Punjab,Ludhiana,141015,1027,0.04971361685497433
01-04-2025,Gujarat,Chhotaudepur,391165,950,0.04971361685497433
01-07-2025,Uttar Pradesh,Basti,272131,1150,0.04971361685497433
01-07-2025,West Bengal,Uttar Dinajpur,733215,965,0.04971361685497433
01-03-2025,West Bengal,Uttar Dinajpur,733134,966,0.04971361685497433
01-05-2025,Uttar Pradesh,Kanpur Nagar,209202,1162,0.04971361685497433
01-04-2025,Maharashtra,Parbhani,431511,1339,0.04971361685497433
01-03-2025,Maharashtra,Amravati,444801,1304,0.04971361685497433
01-04-2025,Maharashtra,Mumbai,400017,1160,0.04916225424397935
01-04-2025,Uttar Pradesh,Basti,272163,1146,0.04916225424397935
01-03-2025,Uttar Pradesh,Bara Banki,227301,1187,0.04916225424397935
01-06-2025,Uttar Pradesh,Chandauli,232101,1215,0.04916225424397935
01-07-2025,West Bengal,Purba Medinipur,721631,701,0.04916225424397935
01-03-2025,Gujarat,Narmada,393050,1038,0.04916225424397935
01-05-2025,Bihar,Gaya,823003,1274,0.04916225424397935
01-05-2025,Andhra Pradesh,Kurnool,518465,970,0.04916225424397935
01-05-2025,Uttarakhand,Udham Singh Nagar,263153,1175,0.04916225424397935
01-06-2025,Madhya Pradesh,Raisen,464884,1455,0.04916225424397935
01-07-2025,West Bengal,North 24 Parganas,743442,721,0.04916225424397935
01-06-2025,Andhra Pradesh,East Godavari,533005,849,0.04916225424397935
01-06-2025,Uttar Pradesh,Lucknow,226002,1162,0.04916225424397935
01-06-2025,Chhattisgarh,Durg,491331,1490,0.04916225424397935
01-05-2025,Maharashtra,Nagpur,441002,1238,0.04916225424397935
01-07-2025,Uttar Pradesh,Basti,272194,1147,0.04916225424397935
01-07-2025,Madhya Pradesh,Satna,485331,1472,0.04916225424397935
01-05-2025,Jharkhand,Ranchi,835214,1240,0.04916225424397935
01-06-2025,Madhya Pradesh,Rewa,486223,1449,0.04916225424397935
01-06-2025,Jharkhand,Sahebganj,816109,1242,0.04916225424397935
01-07-2025,Uttar Pradesh,Hardoi,241123,1325,0.04916225424397935
01-03-2025,Rajasthan,Jodhpur,342027,1207,0.04916225424397935
01-04-2025,Madhya Pradesh,Raisen,464886,1466,0.04916225424397935
01-05-2025,Gujarat,Ahmedabad,380005,1179,0.04916225424397935
01-03-2025,Haryana,Sirsa,125104,1284,0.04916225424397935
01-05-2025,Andhra Pradesh,Chittoor,517424,901,0.04916225424397935
01-03-2025,Tamil Nadu,Salem,636010,931,0.04916225424397935
01-04-2025,Maharashtra,Nagpur,440023,1237,0.04916225424397935
01-07-2025,Uttar Pradesh,Bareilly,243123,1294,0.04916225424397935
01-07-2025,Uttar Pradesh,Hamirpur,210502,968,0.04916225424397935
01-04-2025,Maharashtra,Pune,413114,1156,0.04916225424397935
01-07-2025,Uttar Pradesh,Lucknow,227115,1179,0.04916225424397935
01-05-2025,Uttar Pradesh,Chitrakoot,210209,1296,0.04916225424397935
01-04-2025,Uttar Pradesh,Bareilly,243502,1295,0.04916225424397935
01-07-2025,Himachal Pradesh,Mandi,175001,578,0.04916225424397935
01-03-2025,Uttar Pradesh,Hamirpur,210507,964,0.04916225424397935
01-07-2025,Uttar Pradesh,Kannauj,209727,1150,0.04916225424397935
01-07-2025,Uttar Pradesh,Gorakhpur,273165,1173,0.04916225424397935
01-03-2025,Uttar Pradesh,Lucknow,226002,1183,0.04916225424397935
01-04-2025,Gujarat,Ahmedabad,380021,1166,0.04916225424397935
01-04-2025,Andhra Pradesh,Kurnool,518216,972,0.04916225424397935
01-07-2025,Madhya Pradesh,Raisen,464774,1472,0.04916225424397935
01-04-2025,Jammu and Kashmir,Reasi,182315,1011,0.04916225424397935
01-04-2025,Andhra Pradesh,Chittoor,517001,899,0.04916225424397935
01-06-2025,Maharashtra,Raigarh,410201,1151,0.04916225424397935
01-03-2025,Uttar Pradesh,Sonbhadra,231205,1229,0.04916225424397935
01-03-2025,Madhya Pradesh,Mandla,481661,1294,0.04916225424397935
01-07-2025,Maharashtra,Beed,431130,1319,0.04916225424397935
01-06-2025,Odisha,Cuttack,753001,831,0.04916225424397935
01-04-2025,Maharashtra,Pune,410501,1154,0.04916225424397935
01-03-2025,Gujarat,Ahmedabad,382481,1175,0.04916225424397935
01-07-2025,Karnataka,Bengaluru,560060,892,0.04916225424397935
01-07-2025,Odisha,Bhadrak,756129,841,0.04916225424397935
01-03-2025,Bihar,Nawada,805127,1119,0.04916225424397935
01-07-2025,Uttar Pradesh,Gorakhpur,273016,1166,0.04916225424397935
01-03-2025,Jharkhand,Giridih,815313,1257,0.04916225424397935
01-04-2025,Andhra Pradesh,Kurnool,518124,970,0.04916225424397935
01-04-2025,Bihar,Supaul,852218,1192,0.04916225424397935
01-06-2025,Maharashtra,Pune,410505,1156,0.04916225424397935
01-07-2025,Maharashtra,Pune,413106,1147,0.04916225424397935
01-04-2025,Jharkhand,Giridih,825322,1253,0.04916225424397935
01-06-2025,Delhi,North West Delhi,110039,2203,0.04916225424397935
01-03-2025,Rajasthan,Sikar,332301,1033,0.04916225424397935
01-07-2025,Madhya Pradesh,Raisen,464886,1457,0.04916225424397935
01-07-2025,Gujarat,Ahmedabad,380005,1176,0.04916225424397935
01-05-2025,Maharashtra,Palghar,401208,1165,0.04916225424397935
01-05-2025,Madhya Pradesh,Ujjain,456001,1468,0.04916225424397935
01-07-2025,Uttar Pradesh,Bara Banki,225409,1184,0.04916225424397935
01-07-2025,Jammu and Kashmir,Reasi,182313,1014,0.04916225424397935
01-03-2025,Uttar Pradesh,Shrawasti,271801,1166,0.04916225424397935
01-04-2025,Jammu and Kashmir,Bandipore,193502,1079,0.04916225424397935
01-06-2025,West Bengal,Murshidabad,742202,885,0.04916225424397935
01-07-2025,Uttar Pradesh,Fatehpur,212620,1163,0.04916225424397935
01-04-2025,Madhya Pradesh,Satna,485226,1469,0.04916225424397935
01-05-2025,Gujarat,Bhavnagar,364270,1040,0.04916225424397935
01-04-2025,Madhya Pradesh,Sagar,470442,1394,0.04916225424397935
01-04-2025,Bihar,Gaya,823001,1282,0.04916225424397935
01-07-2025,Uttar Pradesh,Fatehpur,212664,1164,0.04916225424397935
01-04-2025,West Bengal,Murshidabad,742304,863,0.04916225424397935
01-07-2025,Uttar Pradesh,Gorakhpur,273007,1174,0.04916225424397935
01-06-2025,Karnataka,Davangere,577213,825,0.04916225424397935
01-04-2025,Uttar Pradesh,Bareilly,243302,1319,0.04916225424397935
01-04-2025,Chhattisgarh,Dhamtari,493778,1453,0.04916225424397935
01-03-2025,Maharashtra,Gadchiroli,442704,1297,0.04916225424397935
01-04-2025,Uttar Pradesh,Rae Bareli,229301,1095,0.04916225424397935
01-03-2025,Gujarat,Ahmedabad,380018,1179,0.04916225424397935
01-06-2025,Jharkhand,Giridih,815312,1265,0.04916225424397935
01-04-2025,Madhya Pradesh,Ujjain,456010,1473,0.04916225424397935
01-03-2025,Jharkhand,Ranchi,834006,1238,0.04916225424397935
01-06-2025,Chhattisgarh,Balrampur,497118,1491,0.04916225424397935
01-04-2025,Uttar Pradesh,Kanpur Nagar,209206,1157,0.04916225424397935
01-05-2025,Odisha,Gajapati,761217,966,0.048611264551211786
01-05-2025,Madhya Pradesh,Khargone,451115,1517,0.048611264551211786
01-05-2025,Andhra Pradesh,East Godavari,533435,832,0.048611264551211786
01-03-2025,Delhi,East Delhi,110096,1960,0.048611264551211786
01-05-2025,Karnataka,Mysuru,570019,663,0.048611264551211786
01-06-2025,Delhi,North Delhi,110006,2091,0.048611264551211786
